Date,Close,Returns,LogReturns
2016-01-02,433.43798828125,-0.20629897281927434,-0.20651206226820715
2016-01-03,430.010986328125,-0.790655652199379,-0.7937979079086462
2016-01-04,433.09100341796875,0.7162647438718084,0.7137117514959161
2016-01-05,431.9599914550781,-0.26114880105212457,-0.2614903893657051
2016-01-06,429.1050109863281,-0.6609363193875617,-0.6631301754831982
2016-01-07,458.0480041503906,6.744967414278147,6.5272321349187425
2016-01-08,453.2300109863281,-1.051853325504415,-1.0574244034119464
2016-01-09,447.6109924316406,-1.2397719520954253,-1.247521240174363
2016-01-10,447.9909973144531,0.08489623562373261,0.08486021915259452
2016-01-11,448.4280090332031,0.09754921892843882,0.09750167059737574
2016-01-12,435.69000244140625,-2.8405912064368155,-2.8817166747445384
2016-01-13,432.3710021972656,-0.7617802165628018,-0.7646965823602343
2016-01-14,430.3059997558594,-0.4775996611502853,-0.47874381276169387
2016-01-15,364.33099365234375,-15.332113923800161,-16.64338052665779
2016-01-16,387.5360107421875,6.369213021713627,6.174599774960439
2016-01-17,382.29901123046875,-1.351358161965166,-1.360572109487995
2016-01-18,387.1679992675781,1.273607279662592,1.2655651139036144
2016-01-19,380.14898681640625,-1.8129113109683792,-1.8295459016986062
2016-01-20,420.2300109863281,10.543504141779824,10.023896012970848
2016-01-21,410.2619934082031,-2.3720384830985597,-2.4006242647881866
2016-01-22,382.49200439453125,-6.768842705359068,-7.0088214427767
2016-01-23,387.4909973144531,1.3069535735354965,1.2984866282223049
2016-01-24,402.97100830078125,3.99493435811773,3.9172003871981684
2016-01-25,391.72601318359375,-2.790522118354022,-2.8301970204966493
2016-01-26,392.15301513671875,0.10900525845978226,0.10894589086653844
2016-01-27,394.97198486328125,0.7188443331437089,0.7162729626808594
2016-01-28,380.28900146484375,-3.7174746465929664,-3.78833441545607
2016-01-29,379.4739990234375,-0.21431133644858047,-0.21454131182751948
2016-01-30,378.2550048828125,-0.3212325860960319,-0.32174964557383173
2016-01-31,368.7669982910156,-2.5083624722259446,-2.5403580608563368
2016-02-01,373.0559997558594,1.1630654274163321,1.1563538116676308
2016-02-02,374.447998046875,0.37313387049842106,0.3724394529405348
2016-02-03,369.9490051269531,-1.2015000596581338,-1.2087764139591044
2016-02-04,389.593994140625,5.310188361482537,5.173998404095497
2016-02-05,386.54901123046875,-0.7815785037633693,-0.7846488370578701
2016-02-06,376.5220031738281,-2.5939810387103357,-2.6282180931773356
2016-02-07,376.6199951171875,0.026025555620479146,0.026022169560233628
2016-02-08,373.4469909667969,-0.8424948732218329,-0.8460639214485643
2016-02-09,376.02899169921875,0.6913968501225387,0.689017662225599
2016-02-10,381.64898681640625,1.4945643131907493,1.4835057495084154
2016-02-11,379.65399169921875,-0.5227303585499055,-0.524101373583598
2016-02-12,384.26300048828125,1.2140024574571084,1.2066925497951821
2016-02-13,391.8599853515625,1.9770274144603528,1.9577380503166129
2016-02-14,407.2300109863281,3.922325884072131,3.8473567610243378
2016-02-15,400.18499755859375,-1.7299838513058163,-1.7451229283921166
2016-02-16,407.4880065917969,1.8249082493738022,1.8084566484096332
2016-02-17,416.3219909667969,2.1679127316867275,2.1447477040665732
2016-02-18,422.37298583984375,1.4534410875089776,1.4429798757375454
2016-02-19,420.7850036621094,-0.3759667949825962,-0.3766753265904786
2016-02-20,437.16400146484375,3.892486105775461,3.818639098201341
2016-02-21,438.7980041503906,0.3737733848330871,0.3730765878716895
2016-02-22,437.74798583984375,-0.23929423119869453,-0.2395809974121328
2016-02-23,420.7359924316406,-3.886252811778146,-3.9637829376651776
2016-02-24,424.9549865722656,1.002765205857803,0.9977708754209761
2016-02-25,424.54400634765625,-0.09671147241367972,-0.09675826813181336
2016-02-26,432.1520080566406,1.7920407767467728,1.7761730167476384
2016-02-27,432.5190124511719,0.08492483841082699,0.08488879767351332
2016-02-28,433.5039978027344,0.22773226683849845,0.2274733499287574
2016-02-29,437.6969909667969,0.9672328710496725,0.9625851196027416
2016-03-01,435.12298583984375,-0.5880792374806099,-0.589815232792952
2016-03-02,423.989013671875,-2.558810389315269,-2.59211734527871
2016-03-03,421.6510009765625,-0.5514323767648155,-0.5529583775894621
2016-03-04,410.9389953613281,-2.540490972492626,-2.5733186267470747
2016-03-05,400.57000732421875,-2.5232426598970514,-2.55562226581641
2016-03-06,407.7070007324219,1.7817093835551523,1.7660229918133283
2016-03-07,414.3210144042969,1.6222467752560865,1.6092289510488238
2016-03-08,413.97198486328125,-0.08424133193375427,-0.08427683488395658
2016-03-09,414.8599853515625,0.21450738715436124,0.21427764853751743
2016-03-10,417.1310119628906,0.5474200191670997,0.5459271215821551
2016-03-11,421.69000244140625,1.0929397114499917,1.0870102896019171
2016-03-12,411.6239929199219,-2.387063829639413,-2.4160158622951635
2016-03-13,414.06500244140625,0.593019251421345,0.5912678130918168
2016-03-14,416.43798828125,0.573095003405788,0.5714590613499919
2016-03-15,416.8299865722656,0.09413125172212933,0.09408697604203162
2016-03-16,417.010986328125,0.04342292102057499,0.04341349599853973
2016-03-17,420.6210021972656,0.8656884320788816,0.861962835702918
2016-03-18,409.5480041503906,-2.632535700554939,-2.6678073244245377
2016-03-19,410.4440002441406,0.21877681850965836,0.21853785050233882
2016-03-20,413.7550048828125,0.8066885218695807,0.8034521831448932
2016-03-21,413.3070068359375,-0.10827616381386962,-0.10833482479985394
2016-03-22,418.0889892578125,1.1570049243740943,1.1503628063921654
2016-03-23,418.0409851074219,-0.01148180211008043,-0.011482461319438798
2016-03-24,416.3940124511719,-0.39397396784595085,-0.39475208968670705
2016-03-25,417.177001953125,0.1880405285714648,0.18786395368977987
2016-03-26,417.94500732421875,0.18409580765432754,0.18392655901028448
2016-03-27,426.7650146484375,2.11032723675455,2.088368232159591
2016-03-28,424.2309875488281,-0.5937757343340011,-0.5955455919149955
2016-03-29,416.5159912109375,-1.818583876313995,-1.8353233713112649
2016-03-30,414.8160095214844,-0.40814319865865034,-0.4089783762667111
2016-03-31,416.72900390625,0.46116696097924237,0.4601068441725693
2016-04-01,417.9599914550781,0.2953928181838483,0.29495739086860767
2016-04-02,420.87298583984375,0.6969553173317822,0.6945378098913718
2016-04-03,420.90399169921875,0.007367034810545903,0.00736676345786342
2016-04-04,421.4440002441406,0.1282973209025151,0.12821509021542582
2016-04-05,424.0299987792969,0.6136043065408936,0.611729420992552
2016-04-06,423.4129943847656,-0.14550960929827772,-0.14561557733853048
2016-04-07,422.7449951171875,-0.15776541495821084,-0.15788999563638598
2016-04-08,420.3489990234375,-0.5667710135955129,-0.5683832552027873
2016-04-09,419.4110107421875,-0.22314512070426007,-0.22339446042406735
2016-04-10,421.5639953613281,0.5133352639766775,0.5120221902404435
2016-04-11,422.4830017089844,0.21799924988104014,0.21776197629015653
2016-04-12,425.19000244140625,0.640736011028098,0.63869202424251
2016-04-13,423.7340087890625,-0.34243365177533125,-0.3430212977198391
2016-04-14,424.2820129394531,0.12932739384234893,0.1292438380009947
2016-04-15,429.7130126953125,1.2800447792337577,1.271921454071168
2016-04-16,430.5719909667969,0.19989580164132548,0.1996962758353169
2016-04-17,427.39898681640625,-0.7369276722496543,-0.7396563983103657
2016-04-18,428.59100341796875,0.27890019357359463,0.27851198861912063
2016-04-19,435.5090026855469,1.6141261044697153,1.6012375952933273
2016-04-20,441.3890075683594,1.3501454267428992,1.3411121805216768
2016-04-21,449.42498779296875,1.8206117703021496,1.804237081908121
2016-04-22,445.73699951171875,-0.8206015200358463,-0.823986987830282
2016-04-23,450.2820129394531,1.0196625886370603,1.0144991001068508
2016-04-24,458.55499267578125,1.8372885211030088,1.8206143015635057
2016-04-25,461.4259948730469,0.6260976858004863,0.6241458369899467
2016-04-26,466.0889892578125,1.0105617014595225,1.0054896687550094
2016-04-27,444.68701171875,-4.591822169655291,-4.700588971564477
2016-04-28,449.010986328125,0.9723635940394271,0.9676665628468313
2016-04-29,455.09698486328125,1.3554230788261235,1.3463193902923072
2016-04-30,448.3179931640625,-1.4895707782496714,-1.5007762991123412
2016-05-01,451.875,0.7934115717358248,0.7902806121518366
2016-05-02,444.66900634765625,-1.5946873919432947,-1.6075393468011405
2016-05-03,450.3039855957031,1.267230044731571,1.2592678802026256
2016-05-04,446.72198486328125,-0.7954628089030247,-0.7986434929728583
2016-05-05,447.97601318359375,0.2807178430442203,0.2803245663338863
2016-05-06,459.6029968261719,2.5954478142589776,2.562337748220021
2016-05-07,458.5360107421875,-0.23215385699234536,-0.23242375185406017
2016-05-08,458.5480041503906,0.002615586981646878,0.00261555277576704
2016-05-09,460.4830017089844,0.4219836398980714,0.42109578579271323
2016-05-10,450.8949890136719,-2.0821643056809114,-2.104147026328974
2016-05-11,452.7279968261719,0.406526543244512,0.4057024567579209
2016-05-12,454.7659912109375,0.4501586822668102,0.4491484985559609
2016-05-13,455.6700134277344,0.1987884393882755,0.1985911166300505
2016-05-14,455.6709899902344,0.00021431353198764214,0.0002143133023365203
2016-05-15,457.5679931640625,0.4163098409817101,0.4154456691545624
